geo,time_period,population_density,hospital_beds,at_risk_of_poverty,low_work_intensity,gdp_current_prices,rd_expenditure,internet_access,tertiary_education
DE26,2010,154.7,140.1861114501953,12.468084335327148,9.514199256896973,31700.0,1.8567551374435425,80.66343688964844,25.676790237426758
DE26,2011,152.5,140.1696319580078,12.08248519897461,8.569195747375488,34200.0,2.1039154529571533,84.5452880859375,26.78546714782715
DE26,2012,152.2,140.1696319580078,12.08248519897461,8.692864418029785,34700.0,2.053076982498169,84.6401138305664,26.664880752563477
DE26,2013,152.1,140.8753662109375,13.242177963256836,9.823100090026855,35300.0,2.31,84.3342514038086,28.4
DE26,2014,152.2,140.71949768066406,14.061344146728516,10.766276359558105,36500.0,2.3278706073760986,82.69061279296875,25.7
DE26,2015,152.7,141.51516723632812,14.62242603302002,11.138163566589355,37300.0,2.08,85.04460144042969,26.9
DE26,2016,153.9,138.38796997070312,15.25700569152832,11.381095886230469,38700.0,2.5124897956848145,87.70931243896484,27.2
DE26,2017,154.4,139.510986328125,15.296926498413086,10.249677658081055,40100.0,2.81,88.41048431396484,27.7
DE26,2018,154.8,137.91854858398438,15.1917085647583,9.763456344604492,40900.0,2.248265266418457,88.80427551269531,27.4
DE26,2019,155.1,142.84584045410156,14.330096244812012,8.457578659057617,42800.0,2.86,90.39140319824219,28.8
DE26,2020,155.1,138.67681884765625,14.814764022827148,9.497804641723633,41400.0,2.5087389945983887,91.62328338623047,31.3
DE26,2021,155.1,140.98985290527344,15.2,9.51338005065918,43600.0,3.05,93.10291290283203,30.8
DE26,2022,154.9,141.41690063476562,12.9,7.172787189483643,46000.0,2.4505605697631836,93.19953155517578,29.9
DE26,2023,154.5,144.1534881591797,12.1,8.058290481567383,48800.0,2.7879867553710938,93.36624145507812,33.1
DE26,2024,94.42601013183594,137.23788452148438,11.8,6.712387561798096,42337.49609375,2.0339138507843018,94.0121078491211,32.5
DE27,1997,173.2,130.9584197998047,12.79333782196045,9.625560760498047,25827.453125,1.7026618719100952,78.48515319824219,29.68600082397461
DE27,1998,173.6,130.9584197998047,12.79333782196045,9.625560760498047,25827.453125,1.7026618719100952,78.48515319824219,29.68600082397461
DE27,1999,174.2,130.9584197998047,12.79333782196045,9.625560760498047,25827.453125,1.7026618719100952,78.48515319824219,29.68600082397461
DE27,2000,175.1,132.01327514648438,12.79333782196045,9.625560760498047,25000.0,1.5257819890975952,78.8377456665039,28.812856674194336
DE27,2001,176.2,134.40061950683594,12.79333782196045,9.625560760498047,25800.0,1.571149468421936,79.32455444335938,26.958251953125
DE27,2002,177.3,137.0771942138672,12.667451858520508,9.711649894714355,26600.0,1.533704161643982,78.77176666259766,26.258773803710938
DE27,2003,178.1,143.075927734375,12.725586891174316,9.626453399658203,26200.0,1.5898131132125854,79.48503875732422,25.854942321777344
DE27,2004,178.6,143.075927734375,12.781021118164062,9.701666831970215,26800.0,1.59181809425354,79.34161376953125,25.410747528076172
DE27,2005,178.9,143.45420837402344,12.752517700195312,9.609374046325684,27300.0,1.773714303970337,78.2090835571289,26.070768356323242
DE27,2006,178.9,143.86795043945312,11.729622840881348,8.306560516357422,28700.0,1.9147634506225586,81.2410659790039,26.13916778564453
DE27,2007,178.9,141.76673889160156,11.692069053649902,8.368791580200195,29500.0,1.6805338859558105,81.17253875732422,25.86516761779785
DE27,2008,178.9,144.4283905029297,12.195823669433594,8.836156845092773,30300.0,1.930463433265686,82.49320983886719,26.298561096191406
DE27,2009,178.7,145.75430297851562,12.195823669433594,8.808090209960938,29400.0,1.8338935375213623,81.36962127685547,25.467723846435547
DE27,2010,178.6,145.75430297851562,12.487441062927246,9.317559242248535,31100.0,1.8713257312774658,82.45751190185547,25.81114387512207
DE27,2011,178.2,147.81488037109375,12.560993194580078,9.415364265441895,33000.0,2.195234775543213,84.36544799804688,26.99472999572754
DE27,2012,178.9,149.4298858642578,12.523079872131348,9.53030014038086,34000.0,1.907000184059143,85.97439575195312,26.292875289916992
DE27,2013,180.1,149.97975158691406,13.009980201721191,9.970571517944336,34600.0,1.26,85.93212127685547,26.2
DE27,2014,181.5,151.75621032714844,14.489869117736816,10.792583465576172,35900.0,1.8949222564697266,84.68211364746094,25.2
DE27,2015,183.5,151.75621032714844,14.856879234313965,10.667790412902832,36800.0,1.57,86.31324768066406,25.6
DE27,2016,187.3,154.8253936767578,14.857809066772461,10.331552505493164,37900.0,1.427085041999817,87.47513580322266,24.4
DE27,2017,188.7,152.26669311523438,15.127049446105957,9.668545722961426,39000.0,1.6,89.87114715576172,25.9
DE27,2018,190.2,152.02821350097656,14.748661994934082,9.374289512634277,40100.0,2.1494693756103516,89.60550689697266,26.7
DE27,2019,191.5,151.7127227783203,14.760223388671875,8.442782402038574,41700.0,1.66,91.53089141845703,27.9
DE27,2020,191.5,147.8335418701172,13.929924011230469,8.833013534545898,40700.0,2.7728776931762695,92.16201782226562,32.4
DE27,2021,192.5,142.91537475585938,13.2,8.343415260314941,42000.0,1.5,92.99252319335938,30.4
DE27,2022,193.3,141.59776306152344,12.3,7.139194488525391,44300.0,2.3776469230651855,93.79889678955078,29.8
DE27,2023,193.4,148.69569396972656,10.9,7.126081466674805,46800.0,2.6123530864715576,95.13785552978516,31.4
DE27,2024,95.06678771972656,136.48516845703125,11.4,6.770833492279053,42474.0,1.9607813358306885,93.89086151123047,32.9
DE3,2021,133.134033203125,147.38368225097656,17.7,8.26587200164795,33255.046875,2.2475476264953613,92.78678131103516,29.38747215270996
DE3,2022,130.11680603027344,146.56710815429688,14.9,7.8603363037109375,37014.58203125,1.9778375625610352,92.30398559570312,28.874656677246094
DE3,2023,121.33304595947266,145.87490844726562,13.7,6.929652214050293,40005.8125,2.402740478515625,93.01502227783203,29.611326217651367
DE3,2024,121.33304595947266,146.70079040527344,16.5,7.387027263641357,34242.10546875,1.6562124490737915,92.95762634277344,28.715850830078125
DE30,1997,3864.0,114.0987548828125,13.763769149780273,11.22070598602295,27178.751953125,2.2976560592651367,80.42623138427734,36.59569549560547
DE30,1998,3830.7,114.0987548828125,13.763769149780273,11.22070598602295,27178.751953125,2.2976560592651367,80.42623138427734,36.59569549560547
DE30,1999,3811.1,114.0987548828125,13.763769149780273,11.22070598602295,27178.751953125,2.2976560592651367,80.42623138427734,36.59569549560547
DE30,2000,3796.7,105.8559341430664,13.068327903747559,10.604507446289062,25900.0,2.0382561683654785,80.4350814819336,37.291770935058594
DE30,2001,3796.5,106.82633209228516,13.068327903747559,10.786849021911621,26200.0,2.0894579887390137,80.54991149902344,37.291770935058594
DE30,2002,3802.0,109.83934020996094,13.068327903747559,10.786849021911621,26200.0,2.0894579887390137,80.54991149902344,37.291770935058594
DE30,2003,3802.0,110.08027648925781,13.068327903747559,10.604507446289062,26000.0,2.0382561683654785,80.53044891357422,37.291770935058594
DE30,2004,3799.4,109.66014099121094,13.1008939743042,10.786849021911621,26200.0,2.0894579887390137,80.54991149902344,37.291770935058594
DE30,2005,3802.8,110.03842163085938,15.293145179748535,12.612959861755371,26700.0,2.6008927822113037,80.64311981201172,35.742164611816406
DE30,2006,3811.9,110.03842163085938,15.054327011108398,12.573972702026367,27800.0,3.5817196369171143,81.20774841308594,37.27595520019531
DE30,2007,3827.2,109.11830139160156,14.79134464263916,12.488604545593262,29000.0,4.833182334899902,82.57442474365234,37.77558517456055
DE30,2008,3842.7,110.16663360595703,15.055346488952637,12.158132553100586,30300.0,1.9833320379257202,82.8814468383789,36.05869674682617
DE30,2009,3857.6,111.80619049072266,15.055346488952637,12.13006591796875,30300.0,2.017373561859131,82.8814468383789,36.05869674682617
DE30,2010,3871.6,111.80619049072266,15.179314613342285,13.272713661193848,31500.0,2.0232574939727783,82.76322937011719,36.68550491333008
DE30,2011,3719.9,114.68917083740234,15.201478958129883,11.885369300842285,32700.0,2.476101875305176,83.98819732666016,35.44603729248047
DE30,2012,3757.3,114.68917083740234,15.201478958129883,12.059144020080566,32800.0,2.2562050819396973,83.90074920654297,35.916629791259766
DE30,2013,3811.3,121.70850372314453,15.471426010131836,12.622570991516113,33200.0,3.55,83.93968200683594,36.9
DE30,2014,3867.4,106.82202911376953,15.768192291259766,12.4417724609375,34400.0,4.714888572692871,85.89004516601562,36.1
DE30,2015,3922.5,123.54972839355469,17.52925682067871,13.352449417114258,35700.0,3.52,85.21461486816406,36.6
DE30,2016,4193.2,111.38707733154297,15.801177978515625,12.402498245239258,37600.0,4.143110275268555,89.3364486694336,39.1
DE30,2017,4248.4,120.25112915039062,17.294052124023438,12.493942260742188,39300.0,3.36,91.45032501220703,40.5
DE30,2018,4289.8,114.8984146118164,15.829245567321777,11.688003540039062,41200.0,3.2696774005889893,91.26051330566406,42.1
DE30,2019,4322.9,118.01911163330078,16.684663772583008,11.476963996887207,44000.0,3.32,93.10775756835938,43.1
DE30,2020,4322.9,118.11653137207031,15.74367618560791,11.075336456298828,43400.0,3.302109479904175,93.57035064697266,42.9
DE30,2021,4334.3,127.74726104736328,17.7,11.722524642944336,46300.0,3.37,96.08116149902344,46.7
DE30,2022,4320.5,118.0553970336914,14.9,10.070656776428223,49300.0,3.2315187454223633,96.23626708984375,48.3
DE30,2023,4311.6,114.4367904663086,13.7,9.23196029663086,52400.0,3.203169345855713,96.29493713378906,45.4
DE30,2024,3058.617919921875,71.78063201904297,16.5,9.603791236877441,67871.953125,2.645639657974243,95.74523162841797,45.6
DE4,2021,3037.6318359375,89.41523742675781,15.6,10.182442665100098,47952.875,2.6237025260925293,94.26455688476562,40.595603942871094
DE4,2022,3032.710205078125,89.08599853515625,13.4,8.342159271240234,56330.6875,2.639280080795288,94.32359313964844,42.207008361816406
DE4,2023,3032.710205078125,89.08599853515625,14.8,9.13901424407959,57267.58984375,2.5916025638580322,94.62374114990234,42.0214958190918
DE4,2024,3032.710205078125,89.08599853515625,14.9,9.079395294189453,57267.58984375,2.642972946166992,94.75779724121094,45.251346588134766
DE40,1997,87.0,140.86175537109375,15.050654411315918,11.037199020385742,19771.900390625,1.3828999996185303,75.85256958007812,25.815969467163086
DE40,1998,87.6,140.86175537109375,15.894447326660156,11.838759422302246,16986.90234375,1.2592530250549316,71.3507308959961,22.929113388061523
DE40,1999,88.1,140.86175537109375,14.06823444366455,10.692180633544922,20222.458984375,1.2240047454833984,75.91973876953125,26.87369728088379
DE40,2000,88.3,159.02520751953125,15.467687606811523,11.672186851501465,17300.0,1.4518085718154907,75.10465240478516,22.393779754638672
DE40,2001,88.1,160.3013458251953,15.467687606811523,11.702189445495605,17800.0,1.5396931171417236,75.61102294921875,22.757883071899414
DE40,2002,87.8,162.05567932128906,16.619258880615234,11.02239990234375,18100.0,1.3815683126449585,75.16635131835938,24.355091094970703
DE40,2003,87.5,161.81031799316406,17.973398208618164,11.027997016906738,18300.0,1.3927119970321655,74.3718032836914,24.1553897857666
DE40,2004,87.2,161.81031799316406,18.193954467773438,10.178984642028809,18800.0,1.3930377960205078,74.2555923461914,25.322998046875
DE40,2005,87.0,162.1885986328125,17.497112274169922,10.57353401184082,19100.0,1.365450382232666,74.34268188476562,25.59556770324707
DE40,2006,86.6,161.39735412597656,16.494218826293945,10.814736366271973,20100.0,1.4076120853424072,75.26824188232422,26.308914184570312
DE40,2007,86.2,158.58961486816406,16.080062866210938,11.02772331237793,21100.0,1.334025263786316,73.83281707763672,25.565086364746094
DE40,2008,85.8,149.7554473876953,14.693142890930176,10.150309562683105,21900.0,1.1587632894515991,78.07548522949219,27.39556884765625
DE40,2009,85.4,150.3118896484375,14.574976921081543,10.08176040649414,21500.0,1.1587632894515991,78.33809661865234,27.05068588256836
DE40,2010,85.0,148.56752014160156,14.695703506469727,10.403796195983887,22600.0,1.0667799711227417,78.5123519897461,26.14065170288086
DE40,2011,83.3,148.55104064941406,14.671060562133789,10.676687240600586,23400.0,2.383744955062866,79.1385726928711,27.277515411376953
DE40,2012,83.1,150.27496337890625,16.025165557861328,11.213415145874023,24000.0,1.5707085132598877,74.4036636352539,26.502952575683594
DE40,2013,83.1,148.8500518798828,16.177433013916016,11.220666885375977,24700.0,1.54,76.84747314453125,30.0
DE40,2014,82.7,149.85768127441406,17.293996810913086,10.950087547302246,26000.0,1.792998194694519,79.17778015136719,27.7
DE40,2015,83.3,149.85768127441406,17.25372314453125,10.704707145690918,26400.0,1.67,79.00269317626953,27.7
DE40,2016,85.8,150.64279174804688,17.327392578125,10.911822319030762,27100.0,1.9279346466064453,81.43560028076172,27.2
DE40,2017,86.1,150.64279174804688,15.955933570861816,9.379571914672852,28300.0,1.69,84.9868392944336,26.9
DE40,2018,86.4,152.40615844726562,15.60700511932373,8.785697937011719,29000.0,1.5953716039657593,87.15690612792969,28.2
DE40,2019,86.7,154.41175842285156,15.419060707092285,8.349488258361816,30300.0,1.78,88.73541259765625,28.8
DE40,2020,86.7,153.9771270751953,15.431849479675293,8.117096900939941,29900.0,1.656288504600525,90.81489562988281,29.2
DE40,2021,87.1,146.91310119628906,15.6,8.459258079528809,31800.0,1.75,91.93379974365234,31.3
DE40,2022,87.6,148.5715789794922,13.4,6.800652027130127,35100.0,1.6869398355484009,93.48858642578125,29.6
DE40,2023,87.9,145.46087646484375,14.8,8.282995223999023,38200.0,1.7436189651489258,92.90308380126953,30.7
DE40,2024,26.044544219970703,140.7116241455078,14.9,8.410236358642578,41377.5078125,2.2715108394622803,93.75624084472656,33.2
DE5,2021,-19.81829833984375,148.93711853027344,29.6,11.206783294677734,19272.662109375,1.6290322542190552,88.11528778076172,24.048032760620117
DE5,2022,18.501249313354492,150.9838409423828,20.0,9.555632591247559,21993.564453125,1.4439336061477661,90.25112915039062,27.958877563476562
DE5,2023,-8.997804641723633,146.32684326171875,21.5,11.12781810760498,20916.787109375,1.824267864227295,87.88201141357422,28.40856170654297
DE5,2024,-2.0451085567474365,147.72740173339844,25.9,11.66057014465332,19448.166015625,1.609992504119873,88.56265258789062,24.08282470703125
DE50,1997,1671.8,95.3880844116211,14.916640281677246,12.490087509155273,29018.865234375,4.649019241333008,82.53382110595703,32.913116455078125
DE50,1998,1659.7,95.3880844116211,14.916640281677246,12.490087509155273,29018.865234375,4.649019241333008,82.53382110595703,32.913116455078125
DE50,1999,1646.3,95.3880844116211,14.916640281677246,12.490087509155273,29018.865234375,4.649019241333008,82.4361801147461,32.913116455078125
DE50,2000,1636.8,101.31442260742188,16.777568817138672,12.46525764465332,33900.0,4.003121376037598,84.86626434326172,31.026569366455078
DE50,2001,1632.6,102.28482055664062,16.939931869506836,12.46525764465332,35200.0,3.989701986312866,85.43960571289062,30.573965072631836
DE50,2002,1634.9,105.72730255126953,17.4300479888916,12.46525764465332,36100.0,3.989701986312866,85.43960571289062,30.41067886352539
DE50,2003,1639.0,105.96822357177734,17.4300479888916,12.433677673339844,37000.0,3.989701986312866,85.6812973022461,30.41067886352539
DE50,2004,1640.6,105.54808807373047,17.462614059448242,12.433677673339844,37200.0,3.989701986312866,85.99564361572266,30.41067886352539
DE50,2005,1640.8,105.9263687133789,17.527637481689453,12.154473304748535,37800.0,2.0017356872558594,85.67440795898438,27.923486709594727
DE50,2006,1641.7,105.30001831054688,17.5598201751709,12.293267250061035,39700.0,2.435692548751831,86.3575668334961,28.470378875732422
DE50,2007,1641.3,104.98714447021484,17.691030502319336,12.293267250061035,41100.0,2.5202126502990723,86.03538513183594,28.420289993286133
DE50,2008,1638.7,105.1126708984375,17.76277732849121,12.259648323059082,41800.0,2.5239129066467285,86.03538513183594,28.420289993286133
DE50,2009,1637.0,107.62152099609375,17.794912338256836,12.167701721191406,38100.0,1.98501455783844,86.398681640625,27.923486709594727
DE50,2010,1635.5,105.90179443359375,17.867507934570312,12.371371269226074,40400.0,2.574141025543213,86.2232666015625,28.522737503051758
DE50,2011,1554.8,108.78477478027344,17.88967514038086,12.262551307678223,41800.0,2.607828140258789,86.03538513183594,28.475391387939453
DE50,2012,1558.7,108.50225830078125,17.88967514038086,12.262551307678223,43600.0,2.481677293777466,86.0235824584961,28.271087646484375
DE50,2013,1564.9,110.91886901855469,20.24696922302246,13.871114730834961,43900.0,2.74,82.75780487060547,26.5
DE50,2014,1570.6,127.5404052734375,21.061370849609375,14.68658447265625,45200.0,2.5071444511413574,83.430419921875,26.5
DE50,2015,1587.4,108.23136901855469,22.07101058959961,13.513972282409668,45700.0,2.84,84.011474609375,26.2
DE50,2016,1726.7,106.08396911621094,21.451019287109375,12.7749605178833,46500.0,2.420548915863037,87.6911392211914,27.6
DE50,2017,1738.9,108.44052124023438,22.225126266479492,13.4617280960083,47600.0,2.8,87.49492645263672,28.4
DE50,2018,1744.3,109.63764953613281,21.128067016601562,13.967476844787598,48300.0,2.462782859802246,87.56640625,28.4
DE50,2019,1744.5,141.31321716308594,23.738649368286133,13.338530540466309,49400.0,3.03,89.27910614013672,28.8
DE50,2020,1744.5,124.33348083496094,21.03612518310547,12.651464462280273,47900.0,2.7428548336029053,92.46172332763672,30.8
DE50,2021,1740.8,118.01018524169922,29.6,14.394621849060059,52400.0,3.25,95.17633056640625,33.4
DE50,2022,1754.8,112.06644439697266,20.0,11.225248336791992,55800.0,2.6986570358276367,94.85755157470703,30.8
DE50,2023,1788.3,112.06644439697266,21.5,11.936629295349121,57900.0,3.5205554962158203,94.6581802368164,30.9
DE50,2024,950.191162109375,148.67373657226562,25.9,11.818995475769043,44995.51171875,4.987603187561035,94.9446792602539,30.3
DE6,2021,1177.992919921875,116.16525268554688,18.6,12.268572807312012,45625.23046875,2.574246883392334,94.68700408935547,32.067779541015625
DE6,2022,1106.136474609375,115.83602905273438,18.8,11.303513526916504,48244.08203125,2.7031941413879395,94.59403991699219,32.404842376708984
DE6,2023,1249.0081787109375,93.11024475097656,15.0,9.13901424407959,55551.40625,2.5821757316589355,94.62374114990234,34.22864532470703
DE6,2024,1249.0081787109375,93.93614196777344,16.0,9.357545852661133,54520.00390625,2.524075746536255,94.53744506835938,35.56013107299805
DE60,1997,2259.5,95.3880844116211,15.015643119812012,12.490087509155273,31037.5,4.778938293457031,83.49472045898438,32.76158142089844
DE60,1998,2254.2,95.3880844116211,15.015643119812012,12.490087509155273,31037.5,4.778938293457031,83.49472045898438,32.76158142089844
DE60,1999,2253.8,95.3880844116211,15.015643119812012,12.490087509155273,31037.5,4.778938293457031,83.49472045898438,32.76158142089844
DE60,2000,2264.0,103.2093505859375,16.969449996948242,12.994037628173828,46500.0,2.542569398880005,86.11798095703125,28.79258918762207
DE60,2001,2278.3,103.96853637695312,16.969449996948242,13.287398338317871,48900.0,2.5023367404937744,86.06880187988281,30.439186096191406
DE60,2002,2287.7,105.48309326171875,16.969449996948242,13.287398338317871,49400.0,2.4485251903533936,86.00108337402344,30.649839401245117
DE60,2003,2292.5,105.46597290039062,16.969449996948242,13.287398338317871,49600.0,2.4485251903533936,86.00108337402344,30.649839401245117
DE60,2004,2296.8,105.04583740234375,17.002016067504883,13.51635456085205,50800.0,2.4183318614959717,85.97049713134766,31.62363624572754
DE60,2005,2303.1,105.42411804199219,17.067039489746094,13.410019874572754,51800.0,2.456984758377075,86.00108337402344,32.092933654785156
DE60,2006,2315.9,105.42411804199219,17.131357192993164,13.4631929397583,52400.0,2.466445207595825,86.00108337402344,32.092933654785156
DE60,2007,2333.8,102.30355834960938,17.2625675201416,13.381610870361328,53900.0,2.378098487854004,85.96986389160156,32.14302062988281
DE60,2008,2345.7,101.85033416748047,17.334314346313477,13.369732856750488,55600.0,2.378098487854004,85.96986389160156,32.14302062988281
DE60,2009,2348.1,103.66928100585938,17.334314346313477,13.341666221618652,53600.0,2.378098487854004,85.96986389160156,32.14302062988281
DE60,2010,2357.6,102.63945770263672,17.439044952392578,13.497273445129395,55000.0,2.3865580558776855,85.96986389160156,32.14302062988281
DE60,2011,2267.0,106.273681640625,17.461212158203125,14.001204490661621,55300.0,2.347905158996582,85.86133575439453,32.14302062988281
DE60,2012,2285.5,106.273681640625,17.461212158203125,14.001204490661621,56200.0,2.347905158996582,85.86133575439453,32.14302062988281
DE60,2013,2304.1,98.60188293457031,17.9788818359375,14.010855674743652,58100.0,2.29,85.5993423461914,31.6
DE60,2014,2323.9,103.05723571777344,17.64674186706543,14.17121410369873,58900.0,2.4330220222473145,86.31547546386719,33.6
DE60,2015,2351.1,104.40626525878906,17.946571350097656,13.287776947021484,60900.0,2.24,86.17082214355469,34.9
DE60,2016,2533.7,102.18097686767578,18.056543350219727,13.365370750427246,61400.0,2.382563829421997,88.61771392822266,36.4
DE60,2017,2564.1,103.3039779663086,18.115737915039062,12.727280616760254,64000.0,2.14,89.75069427490234,35.7
DE60,2018,2585.7,104.5011215209961,17.994773864746094,12.315644264221191,64800.0,2.2744100093841553,89.9585952758789,36.9
DE60,2019,2597.5,125.01525115966797,18.85816764831543,12.92503833770752,69500.0,2.16,90.52809143066406,37.1
DE60,2020,2597.5,120.53857421875,18.545841217041016,12.50558090209961,66300.0,2.4562478065490723,92.42922973632812,36.7
DE60,2021,2605.4,112.5344467163086,18.6,12.7970609664917,74400.0,2.21,95.87494659423828,41.3
DE60,2022,2596.2,108.7347183227539,18.8,11.761054039001465,80900.0,2.1518168449401855,94.65311431884766,37.9
DE60,2023,2594.6,90.38431549072266,15.0,9.78238582611084,80500.0,2.2172510623931885,95.85557556152344,40.0
DE60,2024,1236.05859375,70.94487762451172,16.0,9.342572212219238,72063.234375,2.690516471862793,95.94649505615234,43.1
DE7,2021,1253.929931640625,94.265380859375,17.2,10.338071823120117,49171.4765625,2.5344440937042236,94.26642608642578,32.65148162841797
DE7,2022,1249.0081787109375,93.11024475097656,15.3,9.363608360290527,54786.5078125,2.5933780670166016,94.46050262451172,34.7134895324707
DE7,2023,1249.0081787109375,93.11024475097656,15.5,9.438264846801758,55956.3671875,2.5933780670166016,94.44532775878906,35.026527404785156
DE7,2024,1249.0081787109375,93.11024475097656,15.5,9.378645896911621,56142.94921875,2.5933780670166016,94.57938385009766,36.641231536865234
DE71,1997,496.5,119.93024444580078,15.847545623779297,13.225334167480469,32588.26953125,2.1786983013153076,82.4514389038086,30.046207427978516
DE71,1998,497.0,119.93024444580078,15.847545623779297,13.225334167480469,32588.26953125,2.1786983013153076,82.4514389038086,30.046207427978516
DE71,1999,498.5,119.93024444580078,15.847545623779297,13.225334167480469,32588.26953125,2.1786983013153076,82.4514389038086,30.046207427978516
DE71,2000,500.8,122.15238952636719,13.591668128967285,11.474274635314941,37800.0,2.724382162094116,85.9407730102539,30.68563461303711
DE71,2001,502.7,122.77273559570312,13.591668128967285,11.474274635314941,39200.0,3.246628999710083,86.74962615966797,32.643585205078125
DE71,2002,504.3,125.29461669921875,13.591668128967285,11.474274635314941,39000.0,3.246628999710083,86.74962615966797,32.643585205078125
DE71,2003,505.4,127.53614807128906,13.559532165527344,11.698472023010254,40100.0,3.2242043018341064,86.8574447631836,32.81313705444336
DE71,2004,506.3,126.87309265136719,13.592098236083984,11.698472023010254,40700.0,3.2242043018341064,86.8574447631836,32.81313705444336
DE71,2005,507.3,127.25137329101562,13.657121658325195,11.27202320098877,40900.0,3.2512803077697754,86.82859802246094,32.81313705444336
DE71,2006,507.1,127.25137329101562,13.721437454223633,11.854656219482422,42200.0,3.3163797855377197,86.8574447631836,32.81313705444336
DE71,2007,507.3,125.94631958007812,14.221015930175781,12.239681243896484,43700.0,2.7263171672821045,86.86743927001953,31.254661560058594
DE71,2008,508.1,126.001953125,14.015416145324707,11.7852144241333,44200.0,3.2508604526519775,86.85539245605469,32.81313705444336
DE71,2009,508.9,130.70947265625,14.292763710021973,11.807645797729492,42400.0,3.299224376678467,86.89129638671875,32.22695541381836
DE71,2010,510.3,130.42694091796875,14.397493362426758,11.464204788208008,43700.0,3.169027805328369,87.04542541503906,32.3023796081543
DE71,2011,503.6,158.56842041015625,14.79989242553711,10.844099044799805,45400.0,3.9576432704925537,88.00056457519531,32.07267761230469
DE71,2012,507.4,158.56842041015625,14.79989242553711,11.395276069641113,45300.0,3.9977524280548096,87.86235046386719,32.230960845947266
DE71,2013,511.3,133.65695190429688,14.27078628540039,11.8776273727417,46000.0,3.09,87.1187744140625,32.5
DE71,2014,516.2,134.16026306152344,14.804686546325684,13.739410400390625,47500.0,2.8917150497436523,86.98831176757812,32.0
DE71,2015,522.9,137.0294952392578,15.343131065368652,13.515475273132324,48000.0,3.16,86.54456329345703,32.3
DE71,2016,532.4,131.95445251464844,15.097293853759766,12.359679222106934,49400.0,2.9868030548095703,89.56888580322266,33.3
DE71,2017,536.1,142.86965942382812,15.454870223999023,11.864541053771973,50700.0,3.26,90.57473754882812,34.4
DE71,2018,539.3,140.87991333007812,14.969270706176758,11.382166862487793,51500.0,3.3664379119873047,90.59459686279297,33.9
DE71,2019,542.2,167.5801239013672,15.130500793457031,10.246499061584473,54100.0,3.47,91.94645690917969,34.8
DE71,2020,542.2,160.95941162109375,15.515048027038574,10.361274719238281,52400.0,3.989901304244995,92.12906646728516,32.7
DE71,2021,544.1,144.83389282226562,17.9,11.084980010986328,56000.0,3.38,95.30577850341797,33.9
DE71,2022,542.8,136.07061767578125,14.1,9.391631126403809,58600.0,2.880765199661255,94.12080383300781,34.4
DE71,2023,542.6,134.5998077392578,15.2,10.087966918945312,62400.0,2.893340826034546,94.4595718383789,37.6
DE71,2024,331.79620361328125,118.0848388671875,14.6,8.08692455291748,56606.29296875,2.988715171813965,95.10916900634766,37.9
DE72,1997,197.1,137.75216674804688,13.757874488830566,10.255912780761719,23387.197265625,1.7653412818908691,76.43024444580078,26.75069808959961
DE72,1998,197.2,137.75216674804688,13.757874488830566,10.255912780761719,23387.197265625,1.7653412818908691,76.43024444580078,26.75069808959961
DE72,1999,197.4,137.75216674804688,13.757874488830566,10.255912780761719,23387.197265625,1.7721847295761108,76.43024444580078,26.75069808959961
DE72,2000,197.6,140.97531127929688,12.769030570983887,9.510702133178711,23000.0,1.7360835075378418,76.86845397949219,26.2645206451416
DE72,2001,197.8,137.21832275390625,12.755071640014648,9.330251693725586,23600.0,3.7093586921691895,78.46868896484375,29.758256912231445
DE72,2002,198.0,139.8948974609375,13.473566055297852,9.533394813537598,23800.0,1.9177051782608032,78.32777404785156,26.8585262298584
DE72,2003,198.0,144.9298095703125,13.709480285644531,10.05403995513916,24100.0,2.207371473312378,77.83587646484375,27.33734130859375
DE72,2004,197.9,144.9298095703125,13.890800476074219,10.05403995513916,24900.0,2.4601635932922363,79.5091781616211,27.227031707763672
DE72,2005,197.5,145.30809020996094,13.862297058105469,10.03696060180664,25300.0,2.4342832565307617,79.4606704711914,27.39385223388672
DE72,2006,196.9,145.30809020996094,13.862297058105469,10.063711166381836,26200.0,2.518313407897949,79.58662414550781,27.130847930908203
DE72,2007,196.1,143.17840576171875,12.810820579528809,9.678610801696777,27600.0,2.148200511932373,79.81027221679688,27.5474853515625
DE72,2008,195.3,146.25379943847656,13.144742965698242,9.368107795715332,28600.0,2.428182363510132,81.53614807128906,26.237030029296875
DE72,2009,194.5,147.1659698486328,14.220836639404297,10.18256664276123,26600.0,2.1844828128814697,79.79894256591797,26.338634490966797
DE72,2010,193.8,147.1659698486328,13.774104118347168,10.026986122131348,27600.0,2.2030532360076904,79.91316986083984,26.59172821044922
DE72,2011,190.7,151.46620178222656,13.62938117980957,10.129256248474121,29000.0,2.006744861602783,82.20858764648438,25.50200843811035
DE72,2012,190.4,153.08120727539062,13.62938117980957,10.303030967712402,29100.0,2.006744861602783,82.03260040283203,25.628063201904297
DE72,2013,190.1,154.2042236328125,14.072999954223633,10.808012962341309,29600.0,2.43,84.05900573730469,29.4
DE72,2014,190.7,153.63107299804688,15.413047790527344,11.058419227600098,30900.0,2.0710020065307617,81.58009338378906,25.8
DE72,2015,192.2,153.7869415283203,16.158288955688477,10.963569641113281,31300.0,2.56,82.69435119628906,27.2
